formula,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,PCA_X,PCA_Y,Predicted_Stability,Stability_Probability
Ca2ScCoH6,1.0,27.0,26.0,9.4,10.080000000000002,1.0,7.0,92.0,85.0,63.5,34.2,92.0,1.00794,58.933195,57.925255,19.0092747,21.60160164,1.00794,14.01,1814.0,1799.99,589.606,690.7152,14.01,1.0,9.0,8.0,2.2,1.52,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,83.4,62.879999999999995,31.0,1.0,2.2,1.2000000000000002,1.844,0.4344000000000001,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.2,1.52,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,1.6800000000000002,1.0,6.615,37.77,31.155,14.771,10.692400000000001,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.154847755,0.278724689,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0,-10.149268360119017,0.018100431058291976,1,0.8003143750988587
Cs2AlCoH6,1.0,55.0,54.0,15.6,18.04,1.0,5.0,92.0,87.0,69.3,27.980000000000008,92.0,1.00794,132.9054519,131.8975119,35.777327740000004,43.482423116,1.00794,14.01,1768.0,1753.99,338.871,404.7456,14.01,1.0,13.0,12.0,3.0,3.2,1.0,1.0,6.0,5.0,2.5,1.8,1.0,31.0,244.0,213.0,92.1,73.32000000000001,31.0,0.79,2.2,1.4100000000000001,1.8270000000000004,0.4581999999999999,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,1.6,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,6.615,115.765,109.15,29.7945,34.3882,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-9.718045385797511,2.737307269272757,1,0.8
Cs2AlVH6,1.0,55.0,54.0,15.2,17.479999999999997,1.0,5.0,92.0,87.0,68.1,29.660000000000004,92.0,1.00794,132.9054519,131.8975119,34.978158240000006,42.363585816000004,1.00794,14.01,2183.0,2168.99,380.371,471.1456,14.01,1.0,13.0,12.0,2.6,2.56,1.0,1.0,6.0,5.0,2.5,1.8,1.0,31.0,244.0,213.0,94.8,76.55999999999999,31.0,0.79,2.2,1.4100000000000001,1.8020000000000003,0.47759999999999997,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6,1.0,6.615,115.765,109.15,30.070999999999998,34.2776,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-9.950925034894393,2.6953219610056185,1,0.8
Cs2CoAlH6,1.0,55.0,54.0,15.6,18.04,1.0,5.0,92.0,87.0,69.3,27.979999999999997,92.0,1.00794,132.9054519,131.8975119,35.777327740000004,43.482423116,1.00794,14.01,1768.0,1753.99,338.871,404.7456,14.01,1.0,13.0,12.0,3.0,3.2,1.0,1.0,6.0,5.0,2.5,1.8,1.0,31.0,244.0,213.0,92.1,73.32000000000001,31.0,0.79,2.2,1.4100000000000001,1.8270000000000004,0.4581999999999999,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,1.6,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,6.615,115.765,109.15,29.7945,34.3882,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-9.718045385797511,2.737307269272757,1,0.8
Cs2CuCrH6,1.0,55.0,54.0,16.9,19.080000000000002,1.0,5.0,92.0,87.0,67.5,29.4,92.0,1.00794,132.9054519,131.8975119,38.74006438,45.278549256000005,1.00794,14.01,2180.0,2165.99,422.50100000000003,538.5536,14.01,1.0,11.0,10.0,2.5,2.4,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,94.5,76.2,31.0,0.79,2.2,1.4100000000000001,1.834,0.4524000000000001,2.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.5,2.4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.5,0.9,1.0,6.615,115.765,109.15,29.348000000000003,34.5668,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-13.928611563031822,5.107897754157936,1,0.8
Cs2VAlH6,1.0,55.0,54.0,15.2,17.479999999999997,1.0,5.0,92.0,87.0,68.1,29.660000000000004,92.0,1.00794,132.9054519,131.8975119,34.978158240000006,42.363585816000004,1.00794,14.01,2183.0,2168.99,380.371,471.1456,14.01,1.0,13.0,12.0,2.6,2.56,1.0,1.0,6.0,5.0,2.5,1.8,1.0,31.0,244.0,213.0,94.8,76.55999999999999,31.0,0.79,2.2,1.4100000000000001,1.8020000000000003,0.47759999999999997,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6,1.0,6.615,115.765,109.15,30.070999999999998,34.2776,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-9.950925034894393,2.6953219610056185,1,0.8
Cs2CrCuH6,1.0,55.0,54.0,16.9,19.080000000000002,1.0,5.0,92.0,87.0,67.5,29.4,92.0,1.00794,132.9054519,131.8975119,38.74006438,45.278549256,1.00794,14.01,2180.0,2165.99,422.50100000000003,538.5536,14.01,1.0,11.0,10.0,2.5,2.4,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,94.5,76.2,31.0,0.79,2.2,1.4100000000000001,1.8340000000000003,0.4523999999999999,2.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.5,2.4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.5,0.9,1.0,6.615,115.765,109.15,29.348000000000003,34.5668,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-13.928611563031822,5.107897754157936,1,0.8
Ca2FeAlH6,1.0,26.0,25.0,8.5,9.0,1.0,7.0,92.0,85.0,69.4,27.839999999999996,92.0,1.00794,55.845,54.83706,16.90301786,19.074093432,1.00794,14.01,1811.0,1796.99,505.85300000000007,590.2116,14.01,1.0,13.0,12.0,3.1,2.96,1.0,1.0,4.0,3.0,2.1,1.3199999999999998,1.0,31.0,176.0,145.0,79.1,57.720000000000006,31.0,1.0,2.2,1.2000000000000002,1.864,0.4032,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.1,1.36,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.5,1.2,1.0,6.615,37.77,31.155,14.244,9.857600000000001,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,194.0,229.0,35.0,206.8,15.360000000000003,194.0,-7.39413302590295,-1.9568138664934993,1,0.7988367937654587
Ca2AlFeH6,1.0,26.0,25.0,8.5,9.0,1.0,7.0,92.0,85.0,69.4,27.839999999999996,92.0,1.00794,55.845,54.83706,16.90301786,19.074093432,1.00794,14.01,1811.0,1796.99,505.85300000000007,590.2116,14.01,1.0,13.0,12.0,3.1,2.96,1.0,1.0,4.0,3.0,2.1,1.3199999999999998,1.0,31.0,176.0,145.0,79.1,57.720000000000006,31.0,1.0,2.2,1.2000000000000002,1.864,0.4032,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.1,1.36,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.5,1.2,1.0,6.615,37.77,31.155,14.244,9.857600000000001,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,194.0,229.0,35.0,206.8,15.360000000000003,194.0,-7.39413302590295,-1.9568138664934993,1,0.7988367937654587
Na2ZnAlH6,1.0,30.0,29.0,7.1,7.3199999999999985,1.0,2.0,92.0,90.0,69.8,27.279999999999994,92.0,1.00794,65.38,64.37205999999999,14.438871716,16.1171180592,1.00794,14.01,933.47,919.46,245.19500000000002,277.42199999999997,14.01,1.0,13.0,12.0,3.3,3.6799999999999997,1.0,1.0,4.0,3.0,1.9,1.08,1.0,31.0,166.0,135.0,76.1,54.120000000000005,31.0,0.93,2.2,1.27,1.832,0.44160000000000005,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.3,2.0799999999999996,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.3,0.74,1.0,6.615,29.2433333333,22.6283333333,12.86166666666,7.495999999992,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-6.728364407830289,-2.3860964010998567,1,0.7983195352099408
Na2AlZnH6,1.0,30.0,29.0,7.1,7.3199999999999985,1.0,2.0,92.0,90.0,69.8,27.28000000000001,92.0,1.00794,65.38,64.37205999999999,14.438871716,16.1171180592,1.00794,14.01,933.47,919.46,245.195,277.422,14.01,1.0,13.0,12.0,3.3,3.6799999999999997,1.0,1.0,4.0,3.0,1.9,1.08,1.0,31.0,166.0,135.0,76.1,54.120000000000005,31.0,0.93,2.2,1.27,1.832,0.44160000000000005,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.3,2.0799999999999996,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.3,0.74,1.0,6.615,29.2433333333,22.6283333333,12.86166666666,7.495999999992,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-6.7283644078302896,-2.3860964010998567,1,0.7983195352099408
K2NiAlH6,1.0,28.0,27.0,8.5,9.0,1.0,3.0,92.0,89.0,69.2,28.120000000000005,92.0,1.00794,58.6934,57.68546,16.991917859999997,19.180773432000002,1.00794,14.01,1728.0,1713.99,341.859,395.55039999999997,14.01,1.0,13.0,12.0,3.1,3.3600000000000003,1.0,1.0,4.0,3.0,2.1,1.3199999999999998,1.0,31.0,203.0,172.0,83.7,63.24000000000001,31.0,0.82,2.2,1.3800000000000003,1.8359999999999999,0.45160000000000017,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,8.0,8.0,0.8,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.1,1.7600000000000002,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5,0.8,1.0,6.615,73.1066666667,66.4916666667,21.270333333339998,20.734533333343997,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-7.813921380405973,-1.1048561331471927,1,0.7971295842513197
K2AlNiH6,1.0,28.0,27.0,8.5,9.0,1.0,3.0,92.0,89.0,69.2,28.119999999999994,92.0,1.00794,58.6934,57.68546,16.99191786,19.180773432000002,1.00794,14.01,1728.0,1713.99,341.859,395.5504,14.01,1.0,13.0,12.0,3.1,3.3600000000000003,1.0,1.0,4.0,3.0,2.1,1.3199999999999998,1.0,31.0,203.0,172.0,83.7,63.24000000000001,31.0,0.82,2.2,1.3800000000000003,1.8359999999999999,0.45160000000000017,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,8.0,8.0,0.8,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.1,1.7600000000000002,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5,0.8,1.0,6.615,73.1066666667,66.4916666667,21.270333333339998,20.734533333343997,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-7.813921380405973,-1.1048561331471927,1,0.7971295842513197
Rb2ScCrH6,1.0,37.0,36.0,12.5,13.8,1.0,4.0,92.0,88.0,62.0,36.0,92.0,1.00794,85.4678,84.45985999999999,27.3935252,31.662702239999998,1.00794,14.01,2180.0,2165.99,470.29800000000006,610.6808000000001,14.01,1.0,6.0,5.0,1.7,1.1199999999999999,1.0,1.0,5.0,4.0,2.4,1.6799999999999997,1.0,31.0,220.0,189.0,93.5,75.0,31.0,0.82,2.2,1.3800000000000003,1.786,0.4968000000000001,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7,1.1199999999999999,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3,2.0799999999999996,1.0,6.615,90.7225,84.1075,25.456,26.106599999999997,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-12.24745314828027,2.5732658537422943,1,0.796824939553431
Rb2CrScH6,1.0,37.0,36.0,12.5,13.8,1.0,4.0,92.0,88.0,62.0,36.0,92.0,1.00794,85.4678,84.45985999999999,27.3935252,31.662702239999998,1.00794,14.01,2180.0,2165.99,470.29800000000006,610.6808000000001,14.01,1.0,6.0,5.0,1.7,1.1199999999999999,1.0,1.0,5.0,4.0,2.4,1.6799999999999997,1.0,31.0,220.0,189.0,93.5,75.0,31.0,0.82,2.2,1.3800000000000003,1.786,0.4968000000000001,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.6,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7,1.1199999999999999,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3,2.0799999999999996,1.0,6.615,90.7225,84.1075,25.456,26.106599999999997,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-12.24745314828027,2.5732658537422943,1,0.796824939553431
Rb2CrTiH6,1.0,37.0,36.0,12.6,13.919999999999998,1.0,4.0,92.0,88.0,65.2,32.160000000000004,92.0,1.00794,85.4678,84.45985999999999,27.684634,32.0120328,1.00794,14.01,2180.0,2165.99,482.99800000000005,631.0008,14.01,1.0,6.0,5.0,1.8,1.28,1.0,1.0,5.0,4.0,2.4,1.6799999999999997,1.0,31.0,220.0,189.0,92.5,73.8,31.0,0.82,2.2,1.3800000000000003,1.8039999999999998,0.4752000000000002,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.8,1.28,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.2,1.9200000000000004,1.0,6.615,90.7225,84.1075,24.9015,26.3284,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999993999e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-12.033684047210995,2.373000160449172,1,0.7966293073380083
Rb2TiCrH6,1.0,37.0,36.0,12.6,13.919999999999998,1.0,4.0,92.0,88.0,65.2,32.160000000000004,92.0,1.00794,85.4678,84.45985999999999,27.684634,32.0120328,1.00794,14.01,2180.0,2165.99,482.99800000000005,631.0008,14.01,1.0,6.0,5.0,1.8,1.28,1.0,1.0,5.0,4.0,2.4,1.6799999999999997,1.0,31.0,220.0,189.0,92.5,73.8,31.0,0.82,2.2,1.3800000000000003,1.8039999999999998,0.4752000000000002,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.8,1.28,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.2,1.9200000000000004,1.0,6.615,90.7225,84.1075,24.9015,26.3284,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999994e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-12.033684047210995,2.373000160449172,1,0.7966293073380083
Na2TiVH6,1.0,23.0,22.0,7.3,7.56,1.0,2.0,92.0,90.0,64.5,33.0,92.0,1.00794,50.9415,49.93356,15.083567855999998,16.890753427200004,1.00794,14.01,2183.0,2168.99,494.98,626.808,14.01,1.0,5.0,4.0,1.7,1.1199999999999999,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,83.1,62.52,31.0,0.93,2.2,1.27,1.823,0.4524000000000001,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.7,1.1199999999999999,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.3,2.0799999999999996,1.0,6.615,29.2433333333,22.6283333333,12.78766666666,7.407199999992,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999994e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-10.402007982348097,-0.9525591342185348,1,0.7963087885985749
